bond_lengths,bond_angles,torsions,rings,mol_name,source_file
0.5294117647058824,0.4090909090909091,1.0,0.0,RDKit          3D,5tjn-A-rec-1zj1-nlc-lig-tt-docked-4-pocket10_5tjn-A-rec-1zj1-nlc-lig-tt-docked-4.sdf
0.631578947368421,0.5,0.0,0.0,RDKit          3D,1dxo-C-rec-1gg5-e09-lig-tt-min-0-pocket10_1dxo-C-rec-1gg5-e09-lig-tt-min-0.sdf
0.2857142857142857,0.7142857142857143,0.5,,RDKit          3D,4tqr-A-rec-2xca-doc-lig-tt-min-0-pocket10_4tqr-A-rec-2xca-doc-lig-tt-min-0.sdf
0.25,,,,RDKit          3D,3l3n-A-rec-2iux-nxa-lig-tt-docked-2-pocket10_3l3n-A-rec-2iux-nxa-lig-tt-docked-2.sdf
0.75,0.3,0.6666666666666666,0.0,RDKit          3D,5aeh-A-rec-5aeh-8ir-lig-tt-docked-0-pocket10_5aeh-A-rec-5aeh-8ir-lig-tt-docked-0.sdf
0.3333333333333333,0.3333333333333333,0.2,0.0,RDKit          3D,5b08-A-rec-5b09-4mx-lig-tt-min-0-pocket10_5b08-A-rec-5b09-4mx-lig-tt-min-0.sdf
0.391304347826087,0.46875,0.0,0.0,RDKit          3D,1phk-A-rec-1phk-atp-lig-tt-min-0-pocket10_1phk-A-rec-1phk-atp-lig-tt-min-0.sdf
0.4444444444444444,0.25,0.3,0.0,RDKit          3D,4keu-A-rec-4ket-pg4-lig-tt-min-0-pocket10_4keu-A-rec-4ket-pg4-lig-tt-min-0.sdf
0.19230769230769232,0.45454545454545453,0.5833333333333334,0.0,RDKit          3D,4azf-A-rec-5lxc-7aa-lig-tt-min-0-pocket10_4azf-A-rec-5lxc-7aa-lig-tt-min-0.sdf
0.27586206896551724,0.2894736842105263,0.6875,0.0,RDKit          3D,3g51-A-rec-3g51-anp-lig-tt-min-0-pocket10_3g51-A-rec-3g51-anp-lig-tt-min-0.sdf
0.5217391304347826,0.43478260869565216,0.6666666666666666,0.0,RDKit          3D,1umd-B-rec-1umb-tdp-lig-tt-docked-1-pocket10_1umd-B-rec-1umb-tdp-lig-tt-docked-1.sdf
0.6,0.3333333333333333,,0.0,RDKit          3D,3u9f-C-rec-3u9f-clm-lig-tt-min-0-pocket10_3u9f-C-rec-3u9f-clm-lig-tt-min-0.sdf
0.26666666666666666,0.3125,0.0,0.0,RDKit          3D,3nfb-A-rec-3nfb-oae-lig-tt-docked-2-pocket10_3nfb-A-rec-3nfb-oae-lig-tt-docked-2.sdf
0.5,0.0,0.0,,RDKit          3D,1ai4-A-rec-1ai5-mnp-lig-tt-docked-0-pocket10_1ai4-A-rec-1ai5-mnp-lig-tt-docked-0.sdf
0.23529411764705882,0.2631578947368421,0.2,0.0,RDKit          3D,3kc1-A-rec-3kc1-2t6-lig-tt-min-0-pocket10_3kc1-A-rec-3kc1-2t6-lig-tt-min-0.sdf
0.2631578947368421,0.35,1.0,0.0,RDKit          3D,4rlu-A-rec-4rlu-hcc-lig-tt-min-0-pocket10_4rlu-A-rec-4rlu-hcc-lig-tt-min-0.sdf
0.6,0.1111111111111111,0.16666666666666666,0.0,RDKit          3D,2rhy-A-rec-2rhy-mlz-lig-tt-min-0-pocket10_2rhy-A-rec-2rhy-mlz-lig-tt-min-0.sdf
0.3333333333333333,0.2727272727272727,0.42857142857142855,,RDKit          3D,4d7o-A-rec-3n5z-xfm-lig-tt-min-0-pocket10_4d7o-A-rec-3n5z-xfm-lig-tt-min-0.sdf
0.25,0.3333333333333333,0.14285714285714285,0.0,RDKit          3D,4p6p-A-rec-4p77-5rp-lig-tt-docked-0-pocket10_4p6p-A-rec-4p77-5rp-lig-tt-docked-0.sdf
0.43243243243243246,0.44680851063829785,0.2777777777777778,0.0,RDKit          3D,3o96-A-rec-3o96-iqo-lig-tt-docked-2-pocket10_3o96-A-rec-3o96-iqo-lig-tt-docked-2.sdf
0.18181818181818182,0.2,0.0,0.0,RDKit          3D,4gvd-A-rec-4nxr-ans-lig-tt-min-0-pocket10_4gvd-A-rec-4nxr-ans-lig-tt-min-0.sdf
0.3888888888888889,0.3125,0.0,0.0,RDKit          3D,4iwq-A-rec-4jlc-su6-lig-tt-min-0-pocket10_4iwq-A-rec-4jlc-su6-lig-tt-min-0.sdf
0.26666666666666666,0.25,,,RDKit          3D,3w83-B-rec-2e6d-fum-lig-tt-min-0-pocket10_3w83-B-rec-2e6d-fum-lig-tt-min-0.sdf
0.47619047619047616,0.44,0.2857142857142857,0.0,RDKit          3D,4q8b-B-rec-4q8b-sxx-lig-tt-min-0-pocket10_4q8b-B-rec-4q8b-sxx-lig-tt-min-0.sdf
0.52,0.5555555555555556,,0.0,RDKit          3D,1l3l-A-rec-1l3l-lae-lig-tt-min-0-pocket10_1l3l-A-rec-1l3l-lae-lig-tt-min-0.sdf
0.5555555555555556,0.4166666666666667,0.625,0.0,RDKit          3D,2gns-A-rec-4qer-stl-lig-tt-min-0-pocket10_2gns-A-rec-4qer-stl-lig-tt-min-0.sdf
0.09090909090909091,0.3,,0.0,RDKit          3D,1a2g-A-rec-4jmv-1ly-lig-tt-min-0-pocket10_1a2g-A-rec-4jmv-1ly-lig-tt-min-0.sdf
